"pass","archive","extension","size_gb","output_dir","status","deleted","exit_code","detail_log","message"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Mindfulness_mrr.zip",".zip","0.059","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Mindfulness_mrr","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0026_Mindfulness_mrr.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module1-Ebook.zip",".zip","0.0273","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module1-Ebook","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0027_Module1-Ebook.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module2-Checklist.zip",".zip","0.0008","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module2-Checklist","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0028_Module2-Checklist.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module3-Mindmap.zip",".zip","0.0007","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module3-Mindmap","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0029_Module3-Mindmap.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module4-SalesPage.zip",".zip","0.0041","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module4-SalesPage","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0030_Module4-SalesPage.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module5-VSL.zip",".zip","0.0374","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module5-VSL","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0031_Module5-VSL.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module6-LeadMagnet.zip",".zip","0.0074","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module6-LeadMagnet","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0032_Module6-LeadMagnet.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module7-LandingPage.zip",".zip","0.0012","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module7-LandingPage","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0033_Module7-LandingPage.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module8-Emails.zip",".zip","0.0001","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module8-Emails","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0034_Module8-Emails.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module9-GraphicsPack.zip",".zip","0.1079","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Module9-GraphicsPack","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0035_Module9-GraphicsPack.log","extracted successfully; archive deleted"
